review_count,new_id,city,rating,restaurant_name,longitude,full_address,state,latitude,favourite
5,2691,Buckeye,4,Chipotle Mexican Grill,-112.5564756,"944 S Watson Rd
Buckeye, AZ 85326",AZ,33.4389448,185
22,2692,Phoenix,3,Chili's Grill & Bar Catering,-112.0379613,"2057 E Camelback Rd
Phoenix, AZ 85016",AZ,33.5089467,157
8,2693,Glendale,4.5,Polibertos Taco Shop,-112.1516813,"4310 W Glendale Ave
Glendale, AZ 85301",AZ,33.5384459,210
70,2694,Chandler,4,Pitta Souvli,-111.860579,"1940 S Alma School Rd
Chandler, AZ 85248",AZ,33.277061,250
5,2695,Phoenix,4,China Buffet,-112.2260121,"7710 W Lower Buckeye Rd
Phoenix, AZ 85043",AZ,33.4233639,185
5,2696,Casa Grande,2,Cactus Moon,-111.685356,"1269 N Promenade Pkwy
Ste 121
Casa Grande, AZ 85194",AZ,32.88635,95
3,2697,Mesa,2.5,McDonald's,-111.735923,"1213 S Greenfield Rd
Mesa, AZ 85206",AZ,33.393322,115
20,2698,Gilbert,4,Texas Roadhouse,-111.6873751,"5086 S Power Rd
Gilbert, AZ 85212",AZ,33.3237792,200
4,2699,Phoenix,3.5,La Madeleine,-112.001445,"3701-3965 Sky Harbor Blvd
Phoenix, AZ 85034",AZ,33.4336775,161
133,2700,Phoenix,3.5,MacAlpine's Soda Fountain,-112.0649453,"2303 N 7th St
Phoenix, AZ 85006",AZ,33.4732683,290
4,2701,Glendale,2.5,McDonald's,-112.200577,"6535 W Happy Valley Road
Glendale, AZ 85310",AZ,33.711694,116
6,2702,Glendale,3,Copper Door Bar,-112.178903,"13818 N 51st Avenue
Glendale, AZ 85306",AZ,33.623079,141
3,2703,Goodyear,2.5,Driver's' Sports Grill,-112.364213,"14175 W Indian School Road
Goodyear, AZ 85338",AZ,33.484439,115
60,2704,Scottsdale,4,Narai Thai + Sushi,-111.8956455,"15681 N Hayden Rd
Scottsdale, AZ 85260",AZ,33.6272238,240
13,2705,Avondale,3.5,Filiberto's,-112.341186,"1440 N Dysart Ave
Avondale, AZ 85323",AZ,33.4513293,170
24,2706,Tempe,4,Arizona Sandwich Co,-111.966874,"1775 W University Dr
Ste 130
Tempe, AZ 85281",AZ,33.420941,204
5,2707,Chandler,3,Sautee,-111.858465,"4949 S Alma School Rd
Chandler, AZ 85248",AZ,33.2339118,140
136,2708,Phoenix,4,Farm At South Mountain,-112.012504,"6106 S 32nd St
Phoenix, AZ 85042",AZ,33.390792,316
17,2709,Tempe,4,Filiberto's Mexican Restaurant,-111.9090874,"1845 E Guadalupe Rd
Tempe, AZ 85283",AZ,33.3637758,197
111,2710,Gilbert,4,Grimaldi's Coal Brick-Oven Pizza,-111.7435862,"2168 E Williams Field Rd
Gilbert, AZ 85295",AZ,33.3086797,291
17,2711,Scottsdale,3.5,Thai Chef's Bistro,-111.8977491,"14880 N Northsight Blvd
Ste 103
Scottsdale, AZ 85260",AZ,33.6210689,174
50,2712,Tempe,4.5,Brosenbrus Cafe,-111.9249893,"922 E Apache Blvd
Tempe, AZ 85281",AZ,33.4149286,252
4,2713,Gilbert,2.5,McDonald's,-111.755433,"821 N Val Vista Drive
Gilbert, AZ 85234",AZ,33.365059,116
49,2714,Tempe,3,California Pizza Kitchen,-111.9043028,"2000 E Rio Saldo Pkwy
Tempe, AZ 85281",AZ,33.4329724,184
61,2715,Phoenix,4.5,King Gyros,-112.1500692,"4243 W Thunderbird Rd
Phoenix, AZ 85053",AZ,33.6106579,263
15,2716,Chandler,3.5,Copper Kettle,-111.8592314,"1964 N Alma School Rd
Chandler, AZ 85224",AZ,33.3341503,172
5,2717,Phoenix,5,Tacos La Hacienda,-112.0705197,"254 E Buckeye Rd
Phoenix, AZ 85004",AZ,33.4368194,230
31,2718,Phoenix,3.5,Smashburger,-112.1125165,"2470 W Happy Valley Rd
Ste 195
Phoenix, AZ 85085",AZ,33.7152763,188
80,2719,Phoenix,3,Sylvia's La Canasta Mexican Restaurant,-112.0824552,"5502 N 7th Ave
Phoenix, AZ 85013",AZ,33.5168513,215
109,2720,Phoenix,3.5,Thai Elephant,-112.0740474,"20 W Adams St
Phoenix, AZ 85003",AZ,33.4493145,266
12,2721,Tempe,3.5,Port of Subs,-111.9349687,"777 S College Dr
Ste 103
Tempe, AZ 85281",AZ,33.4222436,169
21,2722,Phoenix,4.5,The Coffee Conspiracy,-112.0772,"Conspire
901 N 5th St
Phoenix, AZ 85003",AZ,33.449188,223
6,2723,Gilbert,3.5,Sonic Drive-In,-111.841068,"689 N Arizona Ave
Gilbert, AZ 85233",AZ,33.362235,163
126,2724,Phoenix,3,The Old Spaghetti Factory,-112.0741442,"1418 N Central Ave
Phoenix, AZ 85004",AZ,33.4642695,261
7,2725,El Mirage,4.5,Humberto's Taco Shop,-112.329474,"12550 W Thunderbird Road
Suite 113
El Mirage, AZ 85335",AZ,33.609425,209
317,2726,Tempe,4,Casey Moore's Oyster House,-111.942444,"850 S Ash Ave
Tempe, AZ 85281",AZ,33.420571,497
7,2727,Carefree,3,The Sundial Cafe,-111.9216148,"7 Sundial Cir
Carefree, AZ 85377",AZ,33.8243058,142
22,2728,Tempe,2.5,Taco Nazo,-111.961734,"1405 W Southern Ave
Tempe, AZ 85282",AZ,33.391821,134
29,2729,Scottsdale,3.5,Jimmy John's,-111.924591,"15425 N. Scottsdale Rd
Scottsdale, AZ 85260",AZ,33.626109,186
3,2730,Phoenix,2.5,Little Caesars Pizza,-112.073296,"6815 S Central Ave
Phoenix, AZ 85042",AZ,33.3842246,115
5,2731,Paradise Valley,4,Thai Thai,-111.9270661,"6166 N Scottsdale Rd
Paradise Valley, AZ 85253",AZ,33.527824,185
79,2732,Scottsdale,4,Perk Eatery,-111.9403451,"6501 E Greenway Pkwy
Ste 159
Scottsdale, AZ 85254",AZ,33.6253241,259
6,2733,Phoenix,2.5,Hooters,-111.9798699,"4804 E Chandler Blvd
Phoenix, AZ 85048",AZ,33.3055166,118
103,2734,Phoenix,4,The Capital Grille,-112.0272041,"2502 E Camelback Rd
Phoenix, AZ 85016",AZ,33.5102068,283
323,2735,Phoenix,4,Beckett's Table,-112.0012318,"3717 E Indian School Rd
Phoenix, AZ 85018",AZ,33.4951366,503
29,2736,Phoenix,4,Sauce - Pizza & Wine,-111.9990921,"Phoenix Sky Harbor International Airport
3400 E Sky Harbor Blvd
Phoenix, AZ 85034",AZ,33.43487949,209
131,2737,Scottsdale,4,The Lodge,-111.9202691,"4422 N 75th St
Scottsdale, AZ 85251",AZ,33.5009333,311
6,2738,Phoenix,3.5,Charley's Grilled Sub,-112.09641,"1703 W Bethany Home Rd
Phoenix, AZ 85015",AZ,33.522372,163
44,2739,Scottsdale,4.5,Tesoro Ristorante Italiano,-111.8390112,"11219 E Via Linda
Scottsdale, AZ 85259",AZ,33.5874955,246
107,2740,Phoenix,3.5,Mrs. White's Golden Rule Cafe,-112.063434,"808 E Jefferson St
Phoenix, AZ 85034",AZ,33.447521,264
110,2741,Tempe,4,Crackers & Co Cafe,-111.95738,"1285 W Elliot Rd
Tempe, AZ 85284",AZ,33.347591,290
46,2742,Tempe,4.5,Pita Shack,-111.9287009,"5118 S Rural Rd
Tempe, AZ 85282",AZ,33.3788924,248
6,2743,Mesa,3.5,Arizona Native Frybread,-111.800614,"1437 E Main St
Mesa, AZ 85203",AZ,33.414702,163
3,2744,Glendale,4.5,Tio Freddys Mexican Food-Jalapenos,-112.179133,"5630 W Camelback Rd
Glendale, AZ 85301",AZ,33.509976,205
5,2745,Chandler,2.5,Marie Callendar's,-111.9689603,"7455 W Chandler Blvd
Chandler, AZ 85226",AZ,33.30512,117
11,2746,Glendale,2.5,Black Angus Steakhouse,-112.2229387,"7606 W. Bell Rd.
Glendale, AZ 85308",AZ,33.6383375,123
36,2747,Phoenix,3.5,Friday's Front Row Sports Grill,-112.0688255,"Chase Field
401 E Jefferson St
Phoenix, AZ 85004",AZ,33.4462981,193
203,2748,Phoenix,3.5,Carly's Bistro,-112.0715044,"128 E Roosevelt St
Phoenix, AZ 85004",AZ,33.4587919,360
126,2749,Phoenix,4,Centurion,-112.077177,"214 W Roosevelt St
Ste C-1
Phoenix, AZ 85003",AZ,33.458871,306
258,2750,Phoenix,4,Fuego Bistro,-112.0648577,"713 E Palo Verde Rd
Phoenix, AZ 85014",AZ,33.5218465,438
8,2751,Chandler,4,El Pollo Loco,-111.968917,"820 N 54th St
Chandler, AZ 85226",AZ,33.316239,188
65,2752,Mesa,4,Nagasaki Grill Toh Zan,-111.8772849,"2120 W Southern Ave
Mesa, AZ 85202",AZ,33.3939372,245
3,2753,Glendale,3.5,Motu's Tahitian Noni Island Grill,-112.1855164,"Westgate City Center
6770 N Hockey Way
Glendale, AZ 85305",AZ,33.53624373,160
106,2754,Chandler,4,Latitude Eight Thai Grill,-111.8420649,"11 W Boston St
Chandler, AZ 85225",AZ,33.3021074,286
38,2755,Phoenix,4,Fu Fu Cuisine,-112.1371188,"3633 W Camelback Rd
Ste 7
Phoenix, AZ 85019",AZ,33.5094197,218
9,2756,Chandler,3.5,Garcias Mexican Restaurant,-111.8413019,"4210 S Arizona Ave
Chandler, AZ 85248",AZ,33.2435992,166
19,2757,Scottsdale,3.5,Two Hippies Beach House,-111.9260265,"3015 N Scottsdale Rd
Scottsdale, AZ 85251",AZ,33.4824936,176
5,2758,Phoenix,4.5,Chipotle Mexican Grill,-112.0463575,"1660 E Camelback Rd
Phoenix, AZ 85016",AZ,33.5102764,207
29,2759,Scottsdale,3,Twisted Lizard Tavern & Grill,-111.8548219,"10401 E McDowell Mountain Ranch Rd
Scottsdale, AZ 85255",AZ,33.6272906,164
8,2760,Tempe,3.5,Garcia's,-111.9125214,"1706 E Warner Rd
Tempe, AZ 85284",AZ,33.33483505,165
10,2761,Gilbert,4.5,Bar en Gril,-111.756931,"110 S Val Vista Dr
Gilbert, AZ 85296",AZ,33.347758,212
105,2762,Tempe,3.5,Smashburger,-111.9297442,"815 E Baseline Rd
Ste B115
Tempe, AZ 85283",AZ,33.3782275,262
95,2763,Chandler,3.5,Abuelo's,-111.9019797,"3440 W Chandler Blvd
Chandler, AZ 85226",AZ,33.3059393,252
35,2764,Phoenix,4,Red Devil Italian Restaurant,-112.0180461,"3004 E Bell Rd
Phoenix, AZ 85032",AZ,33.6406599,215
34,2765,Phoenix,3.5,Focaccia Fiorentina,-112.074211,"112 N Central Ave
Phoenix, AZ 85004",AZ,33.449711,191
25,2766,Phoenix,2,Fox Sports Grill,-112.011827,"3400 E Sky Harbor Blvd
Phoenix Sky Harbor
Phoenix, AZ 85034",AZ,33.436293,115
37,2767,Scottsdale,3.5,Losbetos Mexican Food,-111.9087669,"3001 N Hayden Rd
Scottsdale, AZ 85251",AZ,33.4820996,194
63,2768,Chandler,3.5,Blu Burger Grille,-111.8580919,"4995 South Alma School
Suite 1
Chandler, AZ 85248",AZ,33.2333299,220
14,2769,Queen Creek,3.5,Uncle Bear's,-111.62019,"7205 S Power Rd
Ste A104
Queen Creek, AZ 85242",AZ,33.25539,171
4,2770,Gilbert,3,Pizza Picazzo,-111.810368,"1065 E Baseline Rd
Gilbert, AZ 85233",AZ,33.378366,139
3,2771,Chandler,3.5,Subway,-111.82632,"975 E Riggs Rd
Chandler, AZ 85249",AZ,33.217804,160
6,2772,Gilbert,4,La Casa Grill,-111.7876993,"835 N Gilbert Rd
Ste 107
Gilbert, AZ 85234",AZ,33.36529197,186
22,2773,Scottsdale,3.5,Jimmy John's,-111.8918187,"14900 N Pima Rd
Ste 103
Scottsdale, AZ 85260",AZ,33.6207496,179
6,2774,Mesa,2,New China,-111.7256936,"Northpoint Village Shopping Center
1130 North Higley Rd, Suite 7-102
Mesa, AZ 85205",AZ,33.4335164,96
3,2775,Apache Junction,3,Village Inn,-111.5536248,"575 W Apache Trl
Apache Junction, AZ 85220",AZ,33.4149542,138
14,2776,Phoenix,3.5,Toast Breakfast Boutique,-112.06508,"2327 N 7th St
Phoenix, AZ 85004",AZ,33.4742041,171
7,2777,Mesa,2,Peter Piper Pizza,-111.6386801,"9047 E Baseline Road
Mesa, AZ 85209",AZ,33.378937,97
42,2778,Phoenix,4.5,McGurkee's J P Sandwich Shop,-112.0915342,"2822 N 15th Ave
Phoenix, AZ 85007",AZ,33.4801394,244
6,2779,Mesa,3,Sonic of Mesa #1,-111.8445183,"618 W Southern Avenue
Mesa, AZ 85210",AZ,33.3935144,141
4,2780,Maricopa,2.5,Taco Bell,-112.04595,"20980 N John Wayne Pkwy
Maricopa, AZ 85139",AZ,33.070427,116
4,2781,Avondale,3.5,JR's Burger Grill,-112.2795868,"10220 W McDowell Rd
Avondale, AZ 85392",AZ,33.46670281,161
6,2782,Surprise,3.5,Nicks Diner II,-112.3593932,"14010 N Litchfield Rd
Surprise, AZ 85379",AZ,33.61149095,163
8,2783,Peoria,2,Filiberto's,-112.253601,"9036 W Union Hills Rd
Peoria, AZ 85382",AZ,33.65312,98
137,2784,Scottsdale,3.5,Jalapeño Inferno Bistro Mexicano,-111.9235128,"23587 N Scottsdale Rd
Scottsdale, AZ 85255",AZ,33.7005934,294
40,2785,Phoenix,3.5,Rico's American Grill,-112.046248,"Pointe Hilton Squaw Peak Resort
7677 N 16th St
Phoenix, AZ 85020",AZ,33.548933,197
13,2786,Phoenix,3.5,China Restaurant,-111.9804863,"4709 E Southern Avenue
Phoenix, AZ 85042",AZ,33.3927605,170
22,2787,Scottsdale,3.5,Barro's Pizza,-111.78345,"8940 E Indian Bend
Scottsdale Pavilions
Scottsdale, AZ 85256",AZ,33.52526,179
38,2788,Phoenix,4,Texas Roadhouse,-112.2209537,"1616 N 75th Ave
Phoenix, AZ 85035",AZ,33.4673423,218
9,2789,Avondale,3,Johnny Rockets,-112.2797718,"10220 W Mcdowell Rd
Ste 150
Avondale, AZ 85392",AZ,33.46469,144
4,2790,Scottsdale,5,Ciao Grazie,-111.8665619,"18835 N Thompson Peak Pkwy
Scottsdale, AZ 85255",AZ,33.65664673,229
5,2791,Phoenix,4,Burger Shoppe,-112.1173907,"151 N 27th Ave
Phoenix, AZ 85009",AZ,33.4504637,185
594,2792,Phoenix,4.5,Cibo,-112.0800705,"603 N 5th Ave
Phoenix, AZ 85003",AZ,33.4548476,796
37,2793,Tempe,4,Byblos Restaurant,-111.940663,"3332 S Mill Ave
Tempe, AZ 85282",AZ,33.392538,217
60,2794,Gilbert,3.5,Mint Thai Cafe,-111.789386,"1111 N Gilbert Rd
Ste 102
Gilbert, AZ 85234",AZ,33.369872,217
23,2795,Phoenix,3.5,Meritage Steakhouse,-111.966112,"JW Marriott Desert Ridge
5350 E Marriott Dr
Phoenix, AZ 85054",AZ,33.683479,180
93,2796,Phoenix,4,Different Pointe of View,-112.065439,"11111 N 7th St
Phoenix, AZ 85020",AZ,33.594818,273
3,2797,Tempe,3.5,Five Guys Burgers and Fries,-111.9401874,"680 S Mill Ave
Ste 101
Tempe, AZ 85281",AZ,33.4240085,160
23,2798,Chandler,3,Jason's Deli,-111.9016478,"3491 Frye Rd
Chandler, AZ 85226",AZ,33.2972473,158
4,2799,Mesa,5,Tacos El Grullo,-111.8071572,"1110 E Main St
Mesa, AZ 85203",AZ,33.4152932,229
4,2800,Scottsdale,3,Jack-In-the Box,-111.9208174,"7412 E McDowell Road
Scottsdale, AZ 85257",AZ,33.4659545,139
12,2801,Chandler,4.5,New Mexican Grill,-111.7905641,"3140 S Gilbert Rd
Ste 3
Chandler, AZ 85286",AZ,33.26065702,214
46,2802,Goodyear,4,Ah Hai Sushi & Grill,-112.4268472,"831 S Cotton Ln
Ste F100
Goodyear, AZ 85338",AZ,33.4377111,226
141,2803,Scottsdale,4,Sakana Sushi & Grill,-111.9085143,"6989 N Hayden Rd
Ste A12
Scottsdale, AZ 85250",AZ,33.5381018,321
421,2804,Phoenix,4,La Grande Orange Grocery,-111.9955012,"4410 N 40th St
Phoenix, AZ 85018",AZ,33.5024095,601
6,2805,Paradise Valley,2.5,Denny's Restaurant,-111.96828,"10340 N Scottsdale Rd
Paradise Valley, AZ 85253",AZ,33.546,118
77,2806,Tempe,3.5,Restaurant Mexico,-111.939852,"423 S Mill Ave
Ste A
Tempe, AZ 85281",AZ,33.4259681,234
32,2807,Gilbert,4.5,Chick-Fil-A,-111.7433769,"2533 S Market St
Gilbert, AZ 85296",AZ,33.30437189,234
9,2808,Phoenix,3.5,Los Jarritos Restaurant,-111.9810186,"4630 E Van Buren St
Phoenix, AZ 85008",AZ,33.4511467,166
26,2809,Tempe,5,Desert Roots Kitchen,-111.940346,"414 S Mill Ave
Ste 111
Tempe, AZ 85281",AZ,33.425938,251
11,2810,Phoenix,3.5,Rosati's Pizza,-111.9927062,"4206 E Chandler Blvd
Ste 34
Phoenix, AZ 85048",AZ,33.3058378,168
10,2811,Phoenix,3,Streets of New York,-111.9777989,"4757 E Greenway Road
Phoenix, AZ 85032",AZ,33.6260045,145
28,2812,Phoenix,4,Azteca Bakery & Mexican Fast Food,-112.0827178,"416 N 7th Ave
Phoenix, AZ 85007",AZ,33.4541453,208
10,2813,Phoenix,4.5,Z Pizza,-112.1241562,"2815 W. Peoria Ave
Phoenix, AZ 85029",AZ,33.5818256,212
36,2814,Chandler,3.5,Grimaldis Pizzeria,-111.964138,"7131 W Ray Rd
Ste 23
Chandler, AZ 85226",AZ,33.317906,193
3,2815,Phoenix,1.5,Domino's Pizza,-112.1337379,"7045 N 35th Ave
Phoenix, AZ 85051",AZ,33.5401767,70
5,2816,Wickenburg,3,Burger King,-112.7210267,"524 E Wickenburg Way
Wickenburg, AZ 85390",AZ,33.9696256,140
16,2817,Glendale,3,Bar Louie,-112.2603562,"6770 N Sunrise Blvd
Ste G109
Glendale, AZ 85305",AZ,33.5324849,151
7,2818,Mesa,4.5,Chipotle Mexican Grill,-111.6876028,"4984 S Power Rd
Mesa, AZ 85212",AZ,33.32557639,209
16,2819,Phoenix,4,Mandy's Fish & Chips,-112.0290547,"2426 E Jefferson St
Phoenix, AZ 85034",AZ,33.4474354,196
63,2820,Tempe,4,My Big Fat Greek Express,-111.936102,"227 E Baseline Rd
Tempe, AZ 85283",AZ,33.3782241,243
5,2821,Scottsdale,3,Old Town Deli,-111.9306348,"4014 N Goldwater Blvd
Scottsdale, AZ 85251",AZ,33.4936893,140
38,2822,Scottsdale,3,Romano's Macaroni Grill,-111.925315,"7245 E. Gold Dust
Scottsdale, AZ 85258",AZ,33.5779349,173
10,2823,Scottsdale,4,Technique Restaurant,-111.9260854,"4301 N Scottsdale Rd
Scottsdale, AZ 85251",AZ,33.4986528,190
11,2824,Phoenix,4.5,Mariscos Ensenada,-112.04693,"2019 N 16th Street
Phoenix, AZ 85006",AZ,33.470126,213
110,2825,Phoenix,4,SaBai Modern Thai,-111.992309,"4121 E Thomas Rd
Phoenix, AZ 85018",AZ,33.479887,290
207,2826,Phoenix,3.5,Alice Cooperstown,-112.0721177,"141 E Jackson St
Phoenix, AZ 85004",AZ,33.44480198,364
42,2827,Peoria,3,Ah-So Sushi & Steak,-112.220679,"16610 N 75th Ave
Ste 104
Peoria, AZ 85382",AZ,33.634647,177
75,2828,Scottsdale,4,Grassroots Kitchen & Tap,-111.8988152,"8120 N Hayden Rd
Ste E-100
Scottsdale, AZ 85258",AZ,33.5557353,255
72,2829,Phoenix,3.5,Autumn Court Chinese Restaurant,-112.0001334,"3752 E Indian School Rd
Phoenix, AZ 85018",AZ,33.4953013,229
20,2830,Phoenix,3,Manuel's Mexican Restaurant,-112.0207733,"2820 E Indian School Road
Phoenix, AZ 85016",AZ,33.4952163,155
5,2831,Scottsdale,5,Shinobu Diego's tacos y burritos,-111.9403265,"6501 E Greenway Pkwy
Scottsdale, AZ 85254",AZ,33.6254188,230
6,2832,Scottsdale,3,Ice Tango,-111.924217,"4020 N. Scottsdale #102
Scottsdale, AZ 85251",AZ,33.490829,141
69,2833,Chandler,3.5,Teakwoods Tavern & Grill,-111.944694,"5965 W Ray Rd
Ste 20
Chandler, AZ 85226",AZ,33.3197658,226
3,2834,Tempe,2.5,Wendy's Old Fashioned Hamburgers,-111.9233466,"1110 E Baseline Road
Tempe, AZ 85283",AZ,33.3786447,115
4,2835,Phoenix,4,Federico's Mexican Food,-112.046606,"1621 E Van Buren St
Phoenix, AZ 85034",AZ,33.4513555,184
7,2836,Chandler,2.5,The Detour Bar and Grill,-111.9519663,"6403 W Chandler Blvd
Chandler, AZ 85226",AZ,33.3049257,119
8,2837,Mesa,2.5,Rosati's Pizza,-111.7362002,"1309 N Greenfield Rd
Mesa, AZ 85205",AZ,33.4391409,120
8,2838,Phoenix,3.5,Del Taco,-112.0976708,"1802 W Union Hills Dr
Phoenix, AZ 85027",AZ,33.6546998,165
3,2839,Scottsdale,2,Fresh Salad Company,-111.8965508,"15090 N Northsight Blvd
Scottsdale, AZ 85260",AZ,33.6234319,93
36,2840,Mesa,4,Firehouse Subs,-111.757045,"3420 E. Baseline Rd.
Ste 101
Mesa, AZ 85204",AZ,33.379618,216
6,2841,Phoenix,3.5,Peter Piper Pizza,-112.12561,"9620 N Metro Pkwy W Ste 130
Phoenix, AZ 85051",AZ,33.574335,163
10,2842,Glendale,5,Rayner's Chocolate & Coffee Shop,-112.167585,"14021 N 51st Ave
Ste 106
Glendale, AZ 85306",AZ,33.613057,235
3,2843,Glendale,3,Boston Market,-112.1842215,"5825 W Peoria Ave
Glendale, AZ 85302",AZ,33.5817691,138
180,2844,Phoenix,4,Wild Thaiger,-112.0735236,"2631 N Central Ave
Phoenix, AZ 85004",AZ,33.47793397,360
82,2845,Glendale,4.5,Siam Thai Cusine,-112.174034,"5008 W Northern Ave
Ste 1
Glendale, AZ 85301",AZ,33.534184,284
14,2846,Phoenix,3,Pho Bang Restaurant,-112.0962274,"1702 W Camelback Rd
Ste 14
Phoenix, AZ 85015",AZ,33.5097112,149
3,2847,Peoria,2,Rosati's Pizza,-112.2800678,"20340 N Lake Pleasant Rd
Ste 105
Peoria, AZ 85382",AZ,33.6683086,93
9,2848,Glendale,3.5,Federico's Mexican Food,-112.1549576,"4490 W Peoria Ave
Glendale, AZ 85302",AZ,33.5821186,166
10,2849,Scottsdale,3.5,Pei Wei Asian Diner,-111.9258478,"32607 N Scottsdale Road
Scottsdale, AZ 85262",AZ,33.7811799,167
4,2850,Phoenix,3,Subway,-112.126087,"3120 W Carefree Hwy
Phoenix, AZ 85086",AZ,33.799849,139
71,2851,Chandler,4.5,Vintage 95,-111.842615,"95 W Boston
Chandler, AZ 85225",AZ,33.302011,273
6,2852,Phoenix,4.5,The Maine Lobster Lady,-112.0736092,"14 E Pierce St
Phoenix, AZ 85004",AZ,33.45572933,208
6,2853,Mesa,4.5,Filiberto's Mexican Food,-111.6938963,"6339 E Main Street
Mesa, AZ 85205",AZ,33.4154351,208
7,2854,Mesa,3,Coco's Family Restaurant,-111.683596,"1411 S Power Rd
Mesa, AZ 85206",AZ,33.390007,142
28,2855,Tempe,3.5,Tokyo Stop,-111.960264,"1335 W University Dr
Ste 6
Tempe, AZ 85281",AZ,33.42183,185
3,2856,Tempe,4,Big Wa Chinese,-111.97827,"3131 S 48th St
Tempe, AZ 85282",AZ,33.4064532,183
9,2857,Tempe,3.5,Barro's Pizza,-111.9270792,"1006 E Warner Rd
Tempe, AZ 85284",AZ,33.3350177,166
4,2858,Morristown,4,Dillon's,-112.296413,"10970 W Peninsula Rd
Morristown, AZ 85342",AZ,33.872482,184
24,2859,Phoenix,4,The Lounge,-112.0651766,"9832 N 7th St
Phoenix, AZ 85020",AZ,33.5754756,204
42,2860,Scottsdale,3.5,Canal Restaurant,-111.927222,"7144 E Stetson Drive
Ste 250
Scottsdale, AZ 85251",AZ,33.499705,199
6,2861,Chandler,3.5,56 East Bar and Kitchen,-111.964138,"7131 W Ray Rd
Chandler, AZ 85226",AZ,33.317906,163
5,2862,Scottsdale,2,Subway,-111.9310315,"34522 N Scottsdale Road
Scottsdale, AZ 85262",AZ,33.7988519,95
10,2863,Phoenix,3,IHOP,-112.0354128,"2090 E Baseline Rd
Phoenix, AZ 85042",AZ,33.3781253,145
52,2864,Phoenix,4,Wally's' American Pub N Grill,-111.9865579,"5029 N 44th St
Phoenix, AZ 85018",AZ,33.5106961,232
5,2865,Phoenix,3.5,Sun Star Buffet,-112.1328719,"3420 W Van Buren St
Phoenix, AZ 85009",AZ,33.4513886,162
12,2866,Mesa,4.5,Fran's Place,-111.694774,"6320 E Main St
Mesa, AZ 85205",AZ,33.416232,214
94,2867,Phoenix,3.5,Arriba Mexican Grill,-112.042514,"1812 E Camelback Rd
Phoenix, AZ 85016",AZ,33.509702,251
4,2868,Peoria,4,Campbell Mercantile Cafe,-112.2550702,"9098 W Pinnacle Peak Rd
Peoria, AZ 85383",AZ,33.6962917,184
3,2869,Scottsdale,2.5,Subway,-111.9115363,"7908 E Chaparral Rd
Scottsdale, AZ 85251",AZ,33.51048227,115
47,2870,Phoenix,4,Star of India,-111.9945753,"4025 E Chandler Blvd
Ste 14
Phoenix, AZ 85048",AZ,33.3044612,227
299,2871,Scottsdale,4,AZ 88,-111.9236549,"7353 E Scottsdale Mall
Scottsdale, AZ 85251",AZ,33.492335,479
33,2872,Surprise,3.5,Carrabba's Italian Grill,-112.3625742,"14043 West Bell Road
Surprise, AZ 85374",AZ,33.6384066,190
16,2873,Avondale,3.5,AJK Chinese Cuisine,-112.3410693,"1535 N Dysart Rd
Ste A-3
Avondale, AZ 85323",AZ,33.4466932,173
32,2874,Mesa,4,Mokis Hawaiian Grill,-111.753021,"3614 E Southern Ave
Mesa, AZ 85206",AZ,33.395099,212
9,2875,Chandler,2.5,Native New Yorker,-111.858048,"2885 S Alma School Rd
Chandler, AZ 85286",AZ,33.264165,121
13,2876,Phoenix,4,La Salsita,-112.01265,"4011 N 32nd St
Phoenix, AZ 85018",AZ,33.493831,193
26,2877,Chandler,3.5,Paradise Bakery,-111.8904425,"2855 Ray Rd
Chandler, AZ 85226",AZ,33.3203241,183
3,2878,Gila Bend,4,Carl's Jr,-112.7335434,"826 W Pima St
Gila Bend, AZ 85337",AZ,32.94358826,183
32,2879,Phoenix,3.5,Fuego CityScape,-112.0731767,"1 E Washington St
Ste 175
Phoenix, AZ 85004",AZ,33.4484279,189
125,2880,Phoenix,4,Aiello's,-112.073765,"5202 N Central Ave
Phoenix, AZ 85012",AZ,33.51315,305
83,2881,Tempe,3.5,America's Taco Shop,-111.9273071,"735 E University Dr
Tempe, AZ 85281",AZ,33.4219276,240
24,2882,Phoenix,3.5,Zaytoon Kabob Bistro,-111.9798699,"4804 E Chandler Blvd
Ste 108
Phoenix, AZ 85044",AZ,33.3055166,181
3,2883,Scottsdale,2,Islands Fine Burgers & Drinks,-111.8929149,"14826 N. Pima Road
Scottsdale, AZ 85251",AZ,33.6470501,93
13,2884,Scottsdale,3.5,Nick's at Grayhawk,-111.9253764,"20831 N Scottsdale Rd
Scottsdale, AZ 85255",AZ,33.6757566,170
3,2885,Tempe,1.5,Burger King,-111.940891,"25 W University Dr
Tempe, AZ 85281",AZ,33.42148,70
18,2886,Gilbert,3.5,Famous Sam's Restaurant & Sports Bar,-111.805265,"720 W Ray Rd
Gilbert, AZ 85233",AZ,33.321486,175
10,2887,Phoenix,3,Waffle House Restaurant,-112.1681035,"5030 W McDowell Rd
Phoenix, AZ 85035",AZ,33.46708766,145
13,2888,Peoria,4,Prime Pizza,-112.2368451,"15703 N. 83rd Ave
Peoria, AZ 85382",AZ,33.6272882,193
23,2889,Fountain Hills,3.5,Vu Bistro,-111.761677,"14815 E Shea Blvd
Fountain Hills, AZ 85268",AZ,33.578197,180
4,2890,Phoenix,2.5,McDonald's,-112.0733391,"3701 N Central Ave
Phoenix, AZ 85012",AZ,33.4910551,116
